date,Constituent Ticker,Weight,Shares Held,Market Value,price,ret,label,portfolio_ret,portfolio_cum_ret
2019-01-07,XHR,0.0122774761,22014.0,381502.62,17.33,0.0076,Green,0.0141,-0.056500195225840266
2019-01-07,DRH,0.0120648118,40661.0,374894.42,9.22,0.0154,Green,0.0141,-0.056500195225840266
2019-01-07,IRT,0.0052763853,17405.0,163955.1,9.42,0.0261,Green,0.0141,-0.056500195225840266
2019-01-14,AIV,0.042984687,30686.0,1387620.92,45.22,0.0541,Green,0.04676666666666667,-0.01237585435590205
2019-01-14,PEB,0.0241108341,25238.0,778339.92,30.84,0.0529,Green,0.04676666666666667,-0.01237585435590205
2019-01-14,RLJ,0.0188070752,34535.0,607125.3,17.58,0.0477,Green,0.04676666666666667,-0.01237585435590205
2019-01-14,XHR,0.0124108216,22184.0,400643.04,18.06,0.0421,Green,0.04676666666666667,-0.01237585435590205
2019-01-14,DRH,0.0122758608,40981.0,396286.27,9.67,0.0488,Green,0.04676666666666667,-0.01237585435590205
2019-01-14,IRT,0.0052568014,17405.0,169698.75,9.75,0.035,Green,0.04676666666666667,-0.01237585435590205
2019-01-28,AIV,0.0441855109,47864.0,2330976.8,48.7,0.077,Green,0.03913333333333333,0.02627317054363698
2019-01-28,PEB,0.0231620695,39378.0,1221899.34,31.03,0.0062,Green,0.03913333333333333,0.02627317054363698
2019-01-28,RLJ,0.0187785724,53869.0,990650.91,18.39,0.0461,Green,0.03913333333333333,0.02627317054363698
2019-01-28,DRH,0.0120815154,63927.0,637352.19,9.97,0.031,Green,0.03913333333333333,0.02627317054363698
2019-01-28,XHR,0.0120227993,34602.0,634254.66,18.33,0.015,Green,0.03913333333333333,0.02627317054363698
2019-01-28,IRT,0.0053161361,27149.0,280449.17,10.33,0.0595,Green,0.03913333333333333,0.02627317054363698
2019-02-04,AIV,0.0437002404,47924.0,2367924.84,49.41,0.0146,Green,0.023033333333333333,0.04991166257182522
2019-02-04,PEB,0.0232198003,39429.0,1258179.39,31.91,0.0284,Green,0.023033333333333333,0.04991166257182522
2019-02-04,RLJ,0.0184717321,53957.0,1000902.35,18.55,0.0087,Green,0.023033333333333333,0.04991166257182522
2019-02-04,XHR,0.0122272429,34688.0,662540.8,19.1,0.042,Green,0.023033333333333333,0.04991166257182522
2019-02-04,DRH,0.0120809252,63927.0,654612.48,10.24,0.0271,Green,0.023033333333333333,0.04991166257182522
2019-02-04,IRT,0.0053066305,27359.0,287543.09,10.51,0.0174,Green,0.023033333333333333,0.04991166257182522
2019-02-11,AIV,0.0432170372,47924.0,2360257.0,49.25,-0.0032,Green,0.00029999999999999976,0.05022663607059674
2019-02-11,PEB,0.023131509,39429.0,1263305.16,32.04,0.0041,Green,0.00029999999999999976,0.05022663607059674
2019-02-11,RLJ,0.0184058698,53957.0,1005218.91,18.63,0.0043,Green,0.00029999999999999976,0.05022663607059674
2019-02-11,DRH,0.0121851463,63927.0,665480.07,10.41,0.0166,Green,0.00029999999999999976,0.05022663607059674
2019-02-11,XHR,0.0118074019,34688.0,644849.92,18.59,-0.0267,Green,0.00029999999999999976,0.05022663607059674
2019-02-11,IRT,0.0053000697,27359.0,289458.22,10.58,0.0067,Green,0.00029999999999999976,0.05022663607059674
2019-02-25,AIV,0.0417194706,47666.0,2345643.86,49.21,-0.0008,Green,0.019649999999999997,0.07086358946938387
2019-02-25,PEB,0.0239730436,40440.0,1347865.2,33.33,0.0403,Green,0.019649999999999997,0.07086358946938387
2019-02-25,RLJ,0.0187802811,55341.0,1055906.28,19.08,0.0242,Green,0.019649999999999997,0.07086358946938387
2019-02-25,DRH,0.0125478025,65566.0,705490.16,10.76,0.0336,Green,0.019649999999999997,0.07086358946938387
2019-02-25,XHR,0.0123390195,35577.0,693751.5,19.5,0.049,Green,0.019649999999999997,0.07086358946938387
2019-02-25,IRT,0.0051306569,28061.0,288467.08,10.28,-0.0284,Green,0.019649999999999997,0.07086358946938387
2019-03-04,AIV,0.0417140837,47666.0,2362326.96,49.56,0.0071,Green,-0.004683333333333333,0.06584837832536894
2019-03-04,PEB,0.0231722684,40440.0,1312278.0,32.45,-0.0264,Green,-0.004683333333333333,0.06584837832536894
2019-03-04,RLJ,0.018283675,55341.0,1035430.11,18.71,-0.0194,Green,-0.004683333333333333,0.06584837832536894
2019-03-04,DRH,0.012434424,65566.0,704178.84,10.74,-0.0019,Green,-0.004683333333333333,0.06584837832536894
2019-03-04,XHR,0.0124261992,35577.0,703713.06,19.78,0.0144,Green,-0.004683333333333333,0.06584837832536894
2019-03-04,IRT,0.0050838556,28061.0,287905.86,10.26,-0.0019,Green,-0.004683333333333333,0.06584837832536894
2019-03-11,AIV,0.0416465923,47666.0,2375196.78,49.83,0.0054,Green,-0.0022166666666666663,0.06348574775341431
2019-03-11,PEB,0.0228392452,40440.0,1302572.4,32.21,-0.0074,Green,-0.0022166666666666663,0.06348574775341431
2019-03-11,RLJ,0.0177573423,55341.0,1012740.3,18.3,-0.0219,Green,-0.0022166666666666663,0.06348574775341431
2019-03-11,DRH,0.0123470397,65566.0,704178.84,10.74,0.0,Green,-0.0022166666666666663,0.06348574775341431
2019-03-11,XHR,0.0123014444,35577.0,701578.44,19.72,-0.003,Green,-0.0022166666666666663,0.06348574775341431
2019-03-11,IRT,0.0051170111,28061.0,291834.4,10.4,0.0136,Green,-0.0022166666666666663,0.06348574775341431
2019-03-18,AIV,0.0424862759,48526.0,2416109.54,49.79,-0.0008,Green,-0.004728211909547146,0.05845736177525285
2019-03-18,PEB,0.0236860836,41962.0,1346980.2,32.1,-0.0034,Green,-0.004728211909547146,0.05845736177525285
2019-03-18,RLJ,0.0180961928,56327.0,1029094.29,18.27,-0.0016,Green,-0.004728211909547146,0.05845736177525285
2019-03-18,XHR,0.0125615657,36188.0,714351.12,19.74,0.001,Green,-0.004728211909547146,0.05845736177525285
2019-03-18,DRH,0.0122282043,64748.0,695393.52,10.74,0.0,Green,-0.004728211909547146,0.05845736177525285
2019-03-18,IRT,0.0052729611,28695.0,299862.75,10.45,0.0048,Green,-0.004728211909547146,0.05845736177525285
2019-03-25,AIV,0.0435763592,49726.0,2487791.78,50.03,0.0048,Green,-0.010133333333333333,0.047731660509263696
2019-03-25,PEB,0.0226971007,41962.0,1295786.56,30.88,-0.038,Green,-0.010133333333333333,0.047731660509263696
2019-03-25,RLJ,0.0172758602,56327.0,986285.77,17.51,-0.0416,Green,-0.010133333333333333,0.047731660509263696
2019-03-25,XHR,0.0123921955,36188.0,707475.4,19.55,-0.0096,Green,-0.010133333333333333,0.047731660509263696
2019-03-25,DRH,0.0123166641,64748.0,703163.28,10.86,0.0112,Green,-0.010133333333333333,0.047731660509263696
2019-03-25,IRT,0.005317761,28695.0,303593.1,10.58,0.0124,Green,-0.010133333333333333,0.047731660509263696
2019-04-01,AIV,0.0431424817,46816.0,2351567.68,50.23,0.004,Green,0.03006666666666667,0.07923345910190882
2019-04-01,PEB,0.0226243573,39311.0,1233186.07,31.37,0.0159,Green,0.03006666666666667,0.07923345910190882
2019-04-01,RLJ,0.0173192314,52768.0,944019.52,17.89,0.0217,Green,0.03006666666666667,0.07923345910190882
2019-04-01,XHR,0.0135279572,33902.0,737368.5,21.75,0.1125,Green,0.03006666666666667,0.07923345910190882
2019-04-01,DRH,0.0122273399,60921.0,666475.74,10.94,0.0074,Green,0.03006666666666667,0.07923345910190882
2019-04-01,IRT,0.0053414458,27008.0,291146.24,10.78,0.0189,Green,0.03006666666666667,0.07923345910190882
2019-04-08,AIV,0.0432500918,46816.0,2371230.4,50.65,0.0084,Green,0.013666666666666667,0.09398298304296837
2019-04-08,PEB,0.0228942431,39311.0,1255200.23,31.93,0.0179,Green,0.013666666666666667,0.09398298304296837
2019-04-08,RLJ,0.0179018065,52768.0,981484.8,18.6,0.0397,Green,0.013666666666666667,0.09398298304296837
2019-04-08,XHR,0.0137275038,33902.0,752624.4,22.2,0.0207,Green,0.013666666666666667,0.09398298304296837
2019-04-08,DRH,0.0122228643,60921.0,670131.0,11.0,0.0055,Green,0.013666666666666667,0.09398298304296837
2019-04-08,IRT,0.0052561787,27008.0,288175.36,10.67,-0.0102,Green,0.013666666666666667,0.09398298304296837
2019-04-15,AIV,0.0434662498,46998.0,2391728.22,50.89,0.0047,Green,-0.014600000000000002,0.078010831490541
2019-04-15,PEB,0.0222326963,39463.0,1223353.0,31.0,-0.0291,Green,-0.014600000000000002,0.078010831490541
2019-04-15,RLJ,0.0177320906,52970.0,975707.4,18.42,-0.0097,Green,-0.014600000000000002,0.078010831490541
2019-04-15,XHR,0.0134292402,34037.0,738943.27,21.71,-0.0221,Green,-0.014600000000000002,0.078010831490541
2019-04-15,DRH,0.0120015309,60921.0,660383.64,10.84,-0.0145,Green,-0.014600000000000002,0.078010831490541
2019-04-15,IRT,0.0051488265,27008.0,283313.92,10.49,-0.0169,Green,-0.014600000000000002,0.078010831490541
2019-04-22,AIV,0.0423451965,46998.0,2248854.3,47.85,-0.0597,Green,-0.03118333333333333,0.04439486039522755
2019-04-22,PEB,0.0226117869,39463.0,1200859.09,30.43,-0.0184,Green,-0.03118333333333333,0.04439486039522755
2019-04-22,RLJ,0.017913446,52970.0,951341.2,17.96,-0.025,Green,-0.03118333333333333,0.04439486039522755
2019-04-22,XHR,0.0134397917,34037.0,713755.89,20.97,-0.0341,Green,-0.03118333333333333,0.04439486039522755
2019-04-22,DRH,0.0122168563,60921.0,648808.65,10.65,-0.0175,Green,-0.03118333333333333,0.04439486039522755
2019-04-22,IRT,0.0051618015,27008.0,274131.2,10.15,-0.0324,Green,-0.03118333333333333,0.04439486039522755
2019-04-29,AIV,0.0422450789,47070.0,2297957.4,48.82,0.0203,Green,0.031849999999999996,0.07765883669881557
2019-04-29,PEB,0.0237410634,39517.0,1291415.56,32.68,0.0739,Green,0.031849999999999996,0.07765883669881557
2019-04-29,RLJ,0.0179770551,53059.0,977877.37,18.43,0.0262,Green,0.031849999999999996,0.07765883669881557
2019-04-29,XHR,0.0134142023,34113.0,729677.07,21.39,0.02,Green,0.031849999999999996,0.07765883669881557
2019-04-29,DRH,0.0120619321,60921.0,656119.17,10.77,0.0113,Green,0.031849999999999996,0.07765883669881557
2019-04-29,IRT,0.0052381633,27008.0,284934.4,10.55,0.0394,Green,0.031849999999999996,0.07765883669881557
2019-05-06,AIV,0.0421642231,47070.0,2342203.2,49.76,0.0193,Green,0.02376666666666667,0.10327119505102411
2019-05-06,PEB,0.0237317378,39517.0,1318287.12,33.36,0.0208,Green,0.02376666666666667,0.10327119505102411
2019-05-06,RLJ,0.0177851802,53059.0,987958.58,18.62,0.0103,Green,0.02376666666666667,0.10327119505102411
2019-05-06,XHR,0.0141243114,34113.0,784599.0,23.0,0.0753,Green,0.02376666666666667,0.10327119505102411
2019-05-06,DRH,0.0118881928,60921.0,660383.64,10.84,0.0065,Green,0.02376666666666667,0.10327119505102411
2019-05-06,IRT,0.0051828562,27008.0,287905.28,10.66,0.0104,Green,0.02376666666666667,0.10327119505102411
2019-05-13,AIV,0.0425842278,47070.0,2346439.5,49.85,0.0018,Green,-0.024183333333333334,0.07659041998404015
2019-05-13,PEB,0.0222897087,39517.0,1228188.36,31.08,-0.0683,Green,-0.024183333333333334,0.07659041998404015
2019-05-13,RLJ,0.0176699184,53059.0,973632.65,18.35,-0.0145,Green,-0.024183333333333334,0.07659041998404015
2019-05-13,XHR,0.0135891989,34113.0,748780.35,21.95,-0.0457,Green,-0.024183333333333334,0.07659041998404015
2019-05-13,DRH,0.0117085307,60921.0,645153.39,10.59,-0.0231,Green,-0.024183333333333334,0.07659041998404015
2019-05-13,IRT,0.0052495408,27008.0,289255.68,10.71,0.0047,Green,-0.024183333333333334,0.07659041998404015
2019-05-20,AIV,0.0423848784,48309.0,2397575.67,49.63,-0.0044,Green,-0.00555,0.07061534315312867
2019-05-20,PEB,0.0215666293,40557.0,1219954.56,30.08,-0.0322,Green,-0.00555,0.07061534315312867
2019-05-20,RLJ,0.0176842049,54455.0,1000338.35,18.37,0.0011,Green,-0.00555,0.07061534315312867
2019-05-20,XHR,0.0134370198,35011.0,760088.81,21.71,-0.0109,Green,-0.00555,0.07061534315312867
2019-05-20,DRH,0.0117052672,62524.0,662129.16,10.59,0.0,Green,-0.00555,0.07061534315312867
2019-05-20,IRT,0.005316746,27719.0,300751.15,10.85,0.0131,Green,-0.00555,0.07061534315312867
2019-06-03,AIV,0.042815412,48390.0,2419500.0,50.0,0.0075,Green,-0.03223333333333333,0.03610584192549293
2019-06-03,PEB,0.0198873469,40557.0,1123834.47,27.71,-0.0788,Green,-0.03223333333333333,0.03610584192549293
2019-06-03,RLJ,0.0167190556,54455.0,944794.25,17.35,-0.0555,Green,-0.03223333333333333,0.03610584192549293
2019-06-03,XHR,0.0129920429,35011.0,734180.67,20.97,-0.0341,Green,-0.03223333333333333,0.03610584192549293
2019-06-03,DRH,0.0111306169,62524.0,628991.44,10.06,-0.05,Green,-0.03223333333333333,0.03610584192549293
2019-06-03,IRT,0.0054152827,27719.0,306017.76,11.04,0.0175,Green,-0.03223333333333333,0.03610584192549293
2019-06-10,AIV,0.0428082507,48092.0,2464715.0,51.25,0.025,Green,0.021099999999999997,0.057967675190120804
2019-06-10,PEB,0.0199348527,40557.0,1147763.1,28.3,0.0213,Green,0.021099999999999997,0.057967675190120804
2019-06-10,RLJ,0.0169770797,54455.0,977467.25,17.95,0.0346,Green,0.021099999999999997,0.057967675190120804
2019-06-10,XHR,0.0128427847,35011.0,739432.32,21.12,0.0072,Green,0.021099999999999997,0.057967675190120804
2019-06-10,DRH,0.0109788963,62524.0,632117.64,10.11,0.005,Green,0.021099999999999997,0.057967675190120804
2019-06-10,IRT,0.0054931818,27719.0,316273.79,11.41,0.0335,Green,0.021099999999999997,0.057967675190120804
2019-06-17,AIV,0.0424437245,48092.0,2470005.12,51.36,0.0021,Green,0.01405,0.07283212102654191
2019-06-17,PEB,0.0199806287,40557.0,1162769.19,28.67,0.0131,Green,0.01405,0.07283212102654191
2019-06-17,RLJ,0.0167216045,54455.0,973110.85,17.87,-0.0045,Green,0.01405,0.07283212102654191
2019-06-17,XHR,0.012934767,35011.0,752736.5,21.5,0.018,Green,0.01405,0.07283212102654191
2019-06-17,DRH,0.0108943254,62524.0,633993.36,10.14,0.003,Green,0.01405,0.07283212102654191
2019-06-17,IRT,0.0057205291,27719.0,332905.19,12.01,0.0526,Green,0.01405,0.07283212102654191
2019-06-24,AIV,0.042707812,49028.0,2505821.08,51.11,-0.0049,Green,-0.02323333333333333,0.04790665474802536
2019-06-24,PEB,0.0200401114,43039.0,1175825.48,27.32,-0.0471,Green,-0.02323333333333333,0.04790665474802536
2019-06-24,RLJ,0.0171323191,57212.0,1005214.84,17.57,-0.0168,Green,-0.02323333333333333,0.04790665474802536
2019-06-24,XHR,0.0129124376,37120.0,757619.2,20.41,-0.0507,Green,-0.02323333333333333,0.04790665474802536
2019-06-24,DRH,0.0113576627,66374.0,666394.96,10.04,-0.0099,Green,-0.02323333333333333,0.04790665474802536
2019-06-24,IRT,0.0059979313,29598.0,351920.22,11.89,-0.01,Green,-0.02323333333333333,0.04790665474802536
2019-07-01,AIV,0.0418269027,45027.0,2248648.38,49.94,-0.0229,Green,0.005400000000000002,0.05356535068366486
2019-07-01,PEB,0.020518419,39523.0,1103086.93,27.91,0.0216,Green,0.005400000000000002,0.05356535068366486
2019-07-01,RLJ,0.0173068483,52537.0,930430.27,17.71,0.008,Green,0.005400000000000002,0.05356535068366486
2019-07-01,XHR,0.0132615847,34080.0,712953.6,20.92,0.025,Green,0.005400000000000002,0.05356535068366486
2019-07-01,DRH,0.0116203037,60948.0,624717.0,10.25,0.0209,Green,0.005400000000000002,0.05356535068366486
2019-07-01,IRT,0.0059328286,27378.0,318953.7,11.65,-0.0202,Green,0.005400000000000002,0.05356535068366486
2019-07-08,AIV,0.0418174062,45027.0,2313036.99,51.37,0.0286,Green,0.018750000000000003,0.07331970100898366
2019-07-08,PEB,0.020264255,39523.0,1120872.28,28.36,0.0161,Green,0.018750000000000003,0.07331970100898366
2019-07-08,RLJ,0.0169447292,52537.0,937260.08,17.84,0.0073,Green,0.018750000000000003,0.07331970100898366
2019-07-08,XHR,0.0132037189,34080.0,730334.4,21.43,0.0244,Green,0.018750000000000003,0.07331970100898366
2019-07-08,DRH,0.0113824118,60948.0,629592.84,10.33,0.0078,Green,0.018750000000000003,0.07331970100898366
2019-07-08,IRT,0.0059297045,27378.0,327988.44,11.98,0.0283,Green,0.018750000000000003,0.07331970100898366
2019-07-15,AIV,0.042044948,45027.0,2324744.01,51.63,0.0051,Green,-0.01265,0.05974220679121989
2019-07-15,PEB,0.0196929232,39523.0,1088858.65,27.55,-0.0286,Green,-0.01265,0.05974220679121989
2019-07-15,RLJ,0.0168371147,52537.0,930955.64,17.72,-0.0067,Green,-0.01265,0.05974220679121989
2019-07-15,XHR,0.0130053105,34080.0,719088.0,21.1,-0.0154,Green,-0.01265,0.05974220679121989
2019-07-15,DRH,0.0110890955,60948.0,613136.88,10.06,-0.0261,Green,-0.01265,0.05974220679121989
2019-07-15,IRT,0.0059071887,27378.0,326619.54,11.93,-0.0042,Green,-0.01265,0.05974220679121989
2019-07-22,AIV,0.0414611638,45027.0,2226585.15,49.45,-0.0422,Green,-0.02971666666666667,0.02825020087940744
2019-07-22,PEB,0.0195764401,39523.0,1051311.8,26.6,-0.0345,Green,-0.02971666666666667,0.02825020087940744
2019-07-22,RLJ,0.0165722263,52537.0,889976.78,16.94,-0.044,Green,-0.02971666666666667,0.02825020087940744
2019-07-22,XHR,0.0131680015,34080.0,707160.0,20.75,-0.0166,Green,-0.02971666666666667,0.02825020087940744
2019-07-22,DRH,0.0110540289,60948.0,593633.52,9.74,-0.0318,Green,-0.02971666666666667,0.02825020087940744
2019-07-22,IRT,0.0060258925,27378.0,323607.96,11.82,-0.0092,Green,-0.02971666666666667,0.02825020087940744
2019-07-29,AIV,0.0413654679,46244.0,2323761.0,50.25,0.0162,Green,0.038766666666666665,0.06811203366683238
2019-07-29,PEB,0.0205424904,40591.0,1154002.13,28.43,0.0688,Green,0.038766666666666665,0.06811203366683238
2019-07-29,RLJ,0.0168854698,53957.0,948564.06,17.58,0.0378,Green,0.038766666666666665,0.06811203366683238
2019-07-29,XHR,0.0134206217,35001.0,753921.54,21.54,0.0381,Green,0.038766666666666665,0.06811203366683238
2019-07-29,DRH,0.0112540153,62595.0,632209.5,10.1,0.037,Green,0.038766666666666665,0.06811203366683238
2019-07-29,IRT,0.0061214931,28118.0,343883.14,12.23,0.0347,Green,0.038766666666666665,0.06811203366683238
2019-08-05,AIV,0.04122281,46244.0,2256244.76,48.79,-0.0291,Green,-0.044366666666666665,0.020723463106480544
2019-08-05,PEB,0.0194600953,40591.0,1065107.84,26.24,-0.077,Green,-0.044366666666666665,0.020723463106480544
2019-08-05,RLJ,0.0162266552,53957.0,888132.22,16.46,-0.0637,Green,-0.044366666666666665,0.020723463106480544
2019-08-05,XHR,0.0129432203,35001.0,708420.24,20.24,-0.0604,Green,-0.044366666666666665,0.020723463106480544
2019-08-05,DRH,0.0107845671,62595.0,590270.85,9.43,-0.0663,Green,-0.044366666666666665,0.020723463106480544
2019-08-05,IRT,0.0064730111,28118.0,354286.8,12.6,0.0303,Green,-0.044366666666666665,0.020723463106480544
2019-08-12,AIV,0.0414713521,46244.0,2356594.24,50.96,0.0445,Green,0.022299999999999997,0.04348559633375504
2019-08-12,PEB,0.0191009311,40591.0,1085403.34,26.74,0.0191,Green,0.022299999999999997,0.04348559633375504
2019-08-12,RLJ,0.0154394462,53957.0,877340.82,16.26,-0.0122,Green,0.022299999999999997,0.04348559633375504
2019-08-12,XHR,0.012965699,35001.0,736771.05,21.05,0.04,Green,0.022299999999999997,0.04348559633375504
2019-08-12,DRH,0.0103986036,62595.0,590896.8,9.44,0.0011,Green,0.022299999999999997,0.04348559633375504
2019-08-12,IRT,0.0064920468,28118.0,368908.16,13.12,0.0413,Green,0.022299999999999997,0.04348559633375504
2019-08-19,AIV,0.0410071738,47520.0,2423044.8,50.99,0.0006,Green,0.005333333333333333,0.049050852847535076
2019-08-19,PEB,0.0188598138,41722.0,1114394.62,26.71,-0.0011,Green,0.005333333333333333,0.049050852847535076
2019-08-19,RLJ,0.0154167816,55377.0,910951.65,16.45,0.0117,Green,0.005333333333333333,0.049050852847535076
2019-08-19,XHR,0.012578226,35922.0,743226.18,20.69,-0.0171,Green,0.005333333333333333,0.049050852847535076
2019-08-19,DRH,0.0103394625,64242.0,610941.42,9.51,0.0074,Green,0.005333333333333333,0.049050852847535076
2019-08-19,IRT,0.0066030003,28858.0,390160.16,13.52,0.0305,Green,0.005333333333333333,0.049050852847535076
2019-08-26,AIV,0.0409173843,47520.0,2406888.0,50.65,-0.0067,Green,-0.012316666666666665,0.0361300431766296
2019-08-26,PEB,0.0185831097,41722.0,1093116.4,26.2,-0.0191,Green,-0.012316666666666665,0.0361300431766296
2019-08-26,RLJ,0.0151285492,55377.0,889908.39,16.07,-0.0231,Green,-0.012316666666666665,0.0361300431766296
2019-08-26,XHR,0.0121952457,35922.0,717362.34,19.97,-0.0348,Green,-0.012316666666666665,0.0361300431766296
2019-08-26,DRH,0.0101348893,64242.0,596165.76,9.28,-0.0242,Green,-0.012316666666666665,0.0361300431766296
2019-08-26,IRT,0.0068584406,28858.0,403434.84,13.98,0.034,Green,-0.012316666666666665,0.0361300431766296
2019-09-09,AIV,0.0409621712,47520.0,2447280.0,51.5,0.0168,Green,0.04828333333333334,0.0861578554280078
2019-09-09,PEB,0.0199025758,41722.0,1189077.0,28.5,0.0878,Green,0.04828333333333334,0.0861578554280078
2019-09-09,RLJ,0.0157200738,55377.0,939193.92,16.96,0.0554,Green,0.04828333333333334,0.0861578554280078
2019-09-09,XHR,0.0127225884,35922.0,760109.52,21.16,0.0596,Green,0.04828333333333334,0.0861578554280078
2019-09-09,DRH,0.0108064842,64242.0,645632.1,10.05,0.083,Green,0.04828333333333334,0.0861578554280078
2019-09-09,IRT,0.0066656825,28858.0,398240.4,13.8,-0.0129,Green,0.04828333333333334,0.0861578554280078
2019-09-16,AIV,0.0410146351,47520.0,2450606.4,51.57,0.0014,Green,0.015,0.10245022325942776
2019-09-16,PEB,0.0199149825,41722.0,1189911.44,28.52,0.0007,Green,0.015,0.10245022325942776
2019-09-16,RLJ,0.0163120063,55377.0,974635.2,17.6,0.0377,Green,0.015,0.10245022325942776
2019-09-16,XHR,0.0130282087,35922.0,778429.74,21.67,0.0241,Green,0.015,0.10245022325942776
2019-09-16,DRH,0.0108916528,64242.0,650771.46,10.13,0.008,Green,0.015,0.10245022325942776
2019-09-16,IRT,0.006785906,28858.0,405454.9,14.05,0.0181,Green,0.015,0.10245022325942776
2019-09-23,AIV,0.0422017885,49444.0,2528566.16,51.14,-0.0083,Green,-0.004866666666666667,0.0970849655062318
2019-09-23,PEB,0.0201289403,43383.0,1206047.4,27.8,-0.0252,Green,-0.004866666666666667,0.0970849655062318
2019-09-23,RLJ,0.0164865765,57165.0,987811.2,17.28,-0.0182,Green,-0.004866666666666667,0.0970849655062318
2019-09-23,XHR,0.0133046813,37408.0,797164.48,21.31,-0.0166,Green,-0.004866666666666667,0.0970849655062318
2019-09-23,DRH,0.0110007666,64242.0,659122.92,10.26,0.0128,Green,-0.004866666666666667,0.0970849655062318
2019-09-23,IRT,0.0072085452,29952.0,431907.84,14.42,0.0263,Green,-0.004866666666666667,0.0970849655062318
2019-09-30,AIV,0.0423889793,44965.0,2344475.1,52.14,0.0196,Green,-0.0023333333333333335,0.09452510058671737
2019-09-30,PEB,0.0198446979,39453.0,1097582.46,27.82,0.0007,Green,-0.0023333333333333335,0.09452510058671737
2019-09-30,RLJ,0.0159699598,51988.0,883276.12,16.99,-0.0168,Green,-0.0023333333333333335,0.09452510058671737
2019-09-30,XHR,0.0129911717,34021.0,718523.52,21.12,-0.0089,Green,-0.0023333333333333335,0.09452510058671737
2019-09-30,DRH,0.0112686137,60805.0,623251.25,10.25,-0.001,Green,-0.0023333333333333335,0.09452510058671737
2019-09-30,IRT,0.0070873938,27393.0,391993.83,14.31,-0.0076,Green,-0.0023333333333333335,0.09452510058671737
2019-10-07,AIV,0.0432149484,44965.0,2400231.7,53.38,0.0238,Green,-0.006183333333333332,0.0877572870480896
2019-10-07,PEB,0.019129218,39453.0,1062469.29,26.93,-0.032,Green,-0.006183333333333332,0.0877572870480896
2019-10-07,RLJ,0.0156314913,51988.0,868199.6,16.7,-0.0171,Green,-0.006183333333333332,0.0877572870480896
2019-10-07,XHR,0.0127835171,34021.0,710018.27,20.87,-0.0118,Green,-0.006183333333333332,0.0877572870480896
2019-10-07,DRH,0.0109147874,60805.0,606225.85,9.97,-0.0273,Green,-0.006183333333333332,0.0877572870480896
2019-10-07,IRT,0.0072499959,27393.0,402677.1,14.7,0.0273,Green,-0.006183333333333332,0.0877572870480896
2019-10-14,AIV,0.0439055696,45194.0,2429177.5,53.75,0.0069,Green,-0.00785,0.07921839234476202
2019-10-14,PEB,0.0190617727,39648.0,1054636.8,26.6,-0.0123,Green,-0.00785,0.07921839234476202
2019-10-14,RLJ,0.0156067131,52237.0,863477.61,16.53,-0.0102,Green,-0.00785,0.07921839234476202
2019-10-14,XHR,0.0127531758,34186.0,705599.04,20.64,-0.011,Green,-0.00785,0.07921839234476202
2019-10-14,DRH,0.010814209,60805.0,598321.2,9.84,-0.013,Green,-0.00785,0.07921839234476202
2019-10-14,IRT,0.007223626,27393.0,399663.87,14.59,-0.0075,Green,-0.00785,0.07921839234476202
2019-10-21,AIV,0.0439640027,45194.0,2476631.2,54.8,0.0195,Green,0.0179,0.09853640156773324
2019-10-21,PEB,0.0187143828,39648.0,1054240.32,26.59,-0.0004,Green,0.0179,0.09853640156773324
2019-10-21,RLJ,0.0154949637,52237.0,872880.27,16.71,0.0109,Green,0.0179,0.09853640156773324
2019-10-21,XHR,0.0127257271,34186.0,716880.42,20.97,0.016,Green,0.0179,0.09853640156773324
2019-10-21,DRH,0.010923346,60805.0,615346.6,10.12,0.0285,Green,0.0179,0.09853640156773324
2019-10-21,IRT,0.0073280553,27393.0,412812.51,15.07,0.0329,Green,0.0179,0.09853640156773324
2019-10-28,AIV,0.0439589512,45194.0,2441831.82,54.03,-0.0141,Green,-0.00865,0.08903406169417227
2019-10-28,PEB,0.0185863383,39648.0,1032433.92,26.04,-0.0207,Green,-0.00865,0.08903406169417227
2019-10-28,RLJ,0.0156293465,52237.0,868178.94,16.62,-0.0054,Green,-0.00865,0.08903406169417227
2019-10-28,XHR,0.0128440596,34186.0,713461.82,20.87,-0.0048,Green,-0.00865,0.08903406169417227
2019-10-28,DRH,0.0110011207,60805.0,611090.25,10.05,-0.0069,Green,-0.00865,0.08903406169417227
2019-10-28,IRT,0.0074316359,27393.0,412812.51,15.07,0.0,Green,-0.00865,0.08903406169417227
2019-11-04,AIV,0.0445603502,41504.0,2273174.08,54.77,0.0137,Green,0.030016666666666667,0.12172323411269215
2019-11-04,PEB,0.0193305795,36415.0,986118.2,27.08,0.0399,Green,0.030016666666666667,0.12172323411269215
2019-11-04,RLJ,0.0162706216,47978.0,830019.4,17.3,0.0409,Green,0.030016666666666667,0.12172323411269215
2019-11-04,XHR,0.0136997882,31410.0,698872.5,22.25,0.0661,Green,0.030016666666666667,0.12172323411269215
2019-11-04,DRH,0.0113194946,55738.0,577445.68,10.36,0.0308,Green,0.030016666666666667,0.12172323411269215
2019-11-04,IRT,0.0073341347,25110.0,374139.0,14.9,-0.0113,Green,0.030016666666666667,0.12172323411269215
2019-11-11,AIV,0.0445504258,41504.0,2212163.2,53.3,-0.0268,Green,-0.032216666666666664,0.08558505058702814
